"","tmp.pclas","tmp.survived","tmp.age"
"245",1,0,36
"246",1,1,33
"247",1,0,55
"248",1,1,54
"249",1,0,33
"250",1,1,13
"251",1,1,18
"252",1,1,21
"253",1,0,61
"254",1,1,48
"255",1,1,45.8362230658438
"256",1,1,24
"257",1,1,30.9166959843519
"258",1,1,35
"259",1,1,30
"260",1,1,34
"261",1,1,40
"262",1,1,35
"263",1,0,50
"264",1,1,39
"265",1,1,56
"266",1,1,28
"267",1,0,56
"268",1,0,56
"269",1,0,24
"270",1,0,26.5158975094809
"271",1,1,18
"272",1,1,24
"273",1,1,23
"274",1,1,6
"275",1,1,45
"276",1,1,40
"277",1,0,57
"278",1,1,9.93978940346971
"279",1,1,32
"280",1,0,62
"281",1,1,54
"282",1,1,43
"283",1,1,52
"284",1,0,58.3700224927943
"285",1,1,62
"286",1,0,67
"287",1,0,63
"288",1,0,61
"289",1,1,48
"290",1,1,18
"291",1,0,52
"292",1,1,39
"293",1,1,48
"294",1,1,17.8496171716505
"295",1,0,49
"296",1,1,17
"297",1,1,39
"298",1,1,58.363839980983
"299",1,1,31
"300",1,0,40
"301",1,0,61
"302",1,0,47
"303",1,1,35
"304",1,0,64
"305",1,1,60
"306",1,0,60
"307",1,0,54
"308",1,0,21
"309",1,1,55
"310",1,1,31
"311",1,0,57
"312",1,1,45
"313",1,0,50
"314",1,0,27
"315",1,1,50
"316",1,1,21
"317",1,0,51
"318",1,1,21
"319",1,0,53.3509644363059
"320",1,1,31
"321",1,1,57.3500762863667
"322",1,0,62
"323",1,1,36
"324",2,0,30
"325",2,1,28
"326",2,0,30
"327",2,0,18
"328",2,0,25
"329",2,0,34
"330",2,1,36
"331",2,0,57
"332",2,0,18
"333",2,0,23
"334",2,1,36
"335",2,0,28
"336",2,0,51
"337",2,1,32
"338",2,1,19
"339",2,0,28
"340",2,1,1
"341",2,1,4
"342",2,1,12
"343",2,1,36
"344",2,1,34
"345",2,1,19
"346",2,0,23
"347",2,0,26
"348",2,0,42
"349",2,0,27
"350",2,1,24
"351",2,1,15
"352",2,0,60
"353",2,1,40
"354",2,1,20
"355",2,0,25
"356",2,1,36
"357",2,0,25
"358",2,0,42
"359",2,1,42
"360",2,1,0.8333
"361",2,1,26
"362",2,1,22
"363",2,1,35
"364",2,0,34.6344132617621
"365",2,0,19
"366",2,0,44
"367",2,0,54
"368",2,0,52
"369",2,0,37
"370",2,0,29
"371",2,1,25
"372",2,1,45
"373",2,0,29
"374",2,1,28
"375",2,0,29
"376",2,0,28
"377",2,1,24
"378",2,1,8
"379",2,0,31
"380",2,1,31
"381",2,1,22
"382",2,0,30
"383",2,0,43.6410854750986
"384",2,0,21
"385",2,0,33.0330275747599
"386",2,1,8
"387",2,0,18
"388",2,1,48
"389",2,1,28
"390",2,0,32
"391",2,0,17
"392",2,0,29
"393",2,1,24
"394",2,0,25
"395",2,0,18
"396",2,1,18
"397",2,1,34
"398",2,0,54
"399",2,1,8
"400",2,0,42
"401",2,1,34
"402",2,1,27
"403",2,1,30
"404",2,0,23
"405",2,0,21
"406",2,0,18
"407",2,0,40
"408",2,1,29
"409",2,0,18
"410",2,0,36
"411",2,0,7.87643457735648
"412",2,0,38
"413",2,0,35
"414",2,0,38
"415",2,0,34
"416",2,1,34
"417",2,0,16
"418",2,0,26
"419",2,0,47
"420",2,0,21
"421",2,0,21
"422",2,0,24
"423",2,0,24
"424",2,0,34
"425",2,0,30
"426",2,0,52
"427",2,0,30
"428",2,1,0.6667
"429",2,1,24
"430",2,0,44
"431",2,1,6
"432",2,0,28
"433",2,1,62
"434",2,0,30
"435",2,1,7
"436",2,0,43
"437",2,1,45
"438",2,1,24
"439",2,1,24
"440",2,0,49
"441",2,1,48
"442",2,1,55
"443",2,0,24
"444",2,0,32
"445",2,0,21
"446",2,0,18
"447",2,1,20
"448",2,0,23
"449",2,0,36
"450",2,1,54
"451",2,0,50
"452",2,0,44
"453",2,1,29
"454",2,0,21
"455",2,1,42
"456",2,0,63
"457",2,0,60
"458",2,0,33
"459",2,1,17
"460",2,0,42
"461",2,1,24
"462",2,0,47
"463",2,0,24
"464",2,0,22
"465",2,0,32
"466",2,1,23
"467",2,0,34
"468",2,1,24
"469",2,0,22
"470",2,1,17.6384220685094
"471",2,0,35
"472",2,1,45
"473",2,0,57
"474",2,0,33.1586642713297
"475",2,0,31
"476",2,0,26
"477",2,0,30
"478",2,0,33.2831421180766
"479",2,1,1
"480",2,1,3
"481",2,0,25
"482",2,1,22
"483",2,1,17
"484",2,1,22.6331829459765
"485",2,1,34
"486",2,0,36
"487",2,0,24
"488",2,0,61
"489",2,0,50
"490",2,1,42
"491",2,0,57
"492",2,0,43.249649165854
"493",2,1,1
"494",2,0,31
"495",2,1,24
"496",2,0,21.8435961754356
"497",2,0,30
"498",2,0,40
"499",2,0,32
"500",2,0,30
"501",2,0,46
"502",2,1,13
"503",2,1,41
"504",2,1,19
"505",2,0,39
"506",2,0,48
"507",2,0,70
"508",2,0,27
"509",2,0,54
"510",2,0,39
"511",2,0,16
"512",2,0,62
"513",2,0,32.5
"514",2,1,14
"515",2,1,2
"516",2,1,3
"517",2,0,36.5
"518",2,0,26
"519",2,0,19
"520",2,0,28
"521",2,1,20
"522",2,1,29
"523",2,0,39
"524",2,1,22
"525",2,1,37.7812377201836
"526",2,0,23
"527",2,1,29
"528",2,0,28
"529",2,0,59.3340686359392
"530",2,1,50
"531",2,0,19
"532",2,0,33.099974616005
"533",2,0,41
"534",2,1,21
"535",2,1,19
"536",2,0,43
"537",2,1,32
"538",2,0,34
"539",2,1,30
"540",2,0,27
"541",2,1,2
"542",2,1,8
"543",2,1,33
"544",2,0,36
"545",2,0,34
"546",2,1,30
"547",2,1,28
"548",2,0,23
"549",2,1,0.8333
"550",2,1,3
"551",2,1,24
"552",2,1,50
"553",2,0,19
"554",2,1,21
"555",2,0,26
"556",2,0,25
"557",2,0,27
"558",2,1,25
"559",2,1,18
"560",2,1,20
"561",2,1,30
"562",2,0,59
"563",2,1,30
"564",2,0,35
"565",2,1,40
"566",2,0,25
"567",2,0,41
"568",2,0,25
"569",2,0,18.5
"570",2,0,14
"571",2,1,50
"572",2,0,23
"573",2,1,28
"574",2,1,27
"575",2,0,29
"576",2,0,27
"577",2,0,40
"578",2,1,31
"579",2,0,30
"580",2,0,23
"581",2,1,31
"582",2,0,43.0897729556418
"583",2,1,12
"584",2,1,40
"585",2,1,32.5
"586",2,0,27
"587",2,1,29
"588",2,1,2
"589",2,1,4
"590",2,1,29
"591",2,1,0.9167
"592",2,1,5
"593",2,0,36
"594",2,1,33
"595",2,0,66
"596",2,0,15.4965696167392
"597",2,1,31
"598",2,1,19.5382799563468
"599",2,1,26
"600",2,0,24
"601",3,0,42
"602",3,0,13
"603",3,0,16
"604",3,1,35
"605",3,1,16
"606",3,1,25
"607",3,1,20
"608",3,1,18
"609",3,0,30
"610",3,0,26
"611",3,0,40
"612",3,1,0.8333
"613",3,1,18
"614",3,1,26
"615",3,0,26
"616",3,0,20
"617",3,0,24
"618",3,0,25
"619",3,0,35
"620",3,0,18
"621",3,0,32
"622",3,1,19
"623",3,0,4
"624",3,0,6
"625",3,0,2
"626",3,1,17
"627",3,0,38
"628",3,0,9
"629",3,0,11
"630",3,0,39
"631",3,1,27
"632",3,0,26
"633",3,0,39
"634",3,0,20
"635",3,0,26
"636",3,0,25
"637",3,0,18
"638",3,0,24
"639",3,0,35
"640",3,0,5
"641",3,0,9
"642",3,1,3
"643",3,0,13
"644",3,1,5
"645",3,0,40
"646",3,1,23
"647",3,1,38
"648",3,1,45
"649",3,0,21
"650",3,0,23
"651",3,0,17
"652",3,0,30
"653",3,0,23
"654",3,1,13
"655",3,0,20
"656",3,0,32
"657",3,1,33
"658",3,1,0.75
"659",3,1,0.75
"660",3,1,5
"661",3,1,24
"662",3,1,18
"663",3,0,40
"664",3,0,26
"665",3,1,20
"666",3,0,18
"667",3,0,45
"668",3,0,27
"669",3,0,22
"670",3,0,19
"671",3,0,26
"672",3,0,22
"673",3,0,18.1843724143884
"674",3,0,20
"675",3,1,32
"676",3,0,21
"677",3,0,18
"678",3,0,26
"679",3,0,6
"680",3,0,9
"681",3,0,25.7675096640303
"682",3,0,12.3310426199443
"683",3,0,40.9997357534372
"684",3,0,40
"685",3,0,32
"686",3,0,21
"687",3,1,22
"688",3,0,20
"689",3,0,29
"690",3,0,22
"691",3,0,22
"692",3,0,35
"693",3,0,18.5
"694",3,1,21
"695",3,0,19
"696",3,0,18
"697",3,0,21
"698",3,0,30
"699",3,0,18
"700",3,0,38
"701",3,0,17
"702",3,0,17
"703",3,0,21
"704",3,0,21
"705",3,0,21
"706",3,0,19.5138560114664
"707",3,0,16.1350356501169
"708",3,0,28
"709",3,0,24
"710",3,1,16
"711",3,0,37
"712",3,0,28
"713",3,0,24
"714",3,0,21
"715",3,1,32
"716",3,0,29
"717",3,0,26
"718",3,0,18
"719",3,0,20
"720",3,1,18
"721",3,0,24
"722",3,0,36
"723",3,0,24
"724",3,0,31
"725",3,0,31
"726",3,1,22
"727",3,0,30
"728",3,0,70.5
"729",3,0,43
"730",3,0,35
"731",3,0,27
"732",3,0,19
"733",3,0,30
"734",3,1,9
"735",3,1,3
"736",3,1,36
"737",3,0,59
"738",3,0,19
"739",3,1,17
"740",3,0,44
"741",3,0,17
"742",3,0,22.5
"743",3,1,45
"744",3,0,22
"745",3,0,19
"746",3,1,30
"747",3,1,29
"748",3,0,0.3333
"749",3,0,34
"750",3,0,28
"751",3,0,27
"752",3,0,25
"753",3,0,24
"754",3,0,22
"755",3,0,21
"756",3,0,17
"757",3,0,20.7847721592258
"758",3,1,10.0653554317679
"759",3,1,36.5
"760",3,1,36
"761",3,1,30
"762",3,0,16
"763",3,1,1
"764",3,1,0.1667
"765",3,0,26
"766",3,1,33
"767",3,0,25
"768",3,0,23.3827453953082
"769",3,0,32.8551642120748
"770",3,0,22
"771",3,0,36
"772",3,1,19
"773",3,0,17
"774",3,0,42
"775",3,0,43
"776",3,0,34.9051422021615
"777",3,0,32
"778",3,1,19
"779",3,1,30
"780",3,0,24
"781",3,1,23
"782",3,0,33
"783",3,0,65
"784",3,1,24
"785",3,0,23
"786",3,1,22
"787",3,0,18
"788",3,0,16
"789",3,0,45
"790",3,0,23.8282783485509
"791",3,0,39
"792",3,0,17
"793",3,0,15
"794",3,0,47
"795",3,1,5
"796",3,0,22.0325263941363
"797",3,0,40.5
"798",3,0,40.5
"799",3,1,22.488902190226
"800",3,0,18
"801",3,0,7.0984159295127
"802",3,0,13.864480953072
"803",3,0,22.6818006206586
"804",3,0,26
"805",3,0,15.5150127735152
"806",3,1,6.01637341796946
"807",3,0,21
"808",3,0,9
"809",3,0,25.7598286644691
"810",3,0,18
"811",3,0,16
"812",3,0,48
"813",3,0,42.813675870251
"814",3,0,27.5072330497942
"815",3,0,25
"816",3,0,37.991036134147
"817",3,0,46.6056540398402
"818",3,0,22
"819",3,1,16
"820",3,1,20.9382569259054
"821",3,1,9
"822",3,0,33
"823",3,0,41
"824",3,1,31
"825",3,0,38
"826",3,0,9
"827",3,0,1
"828",3,0,11
"829",3,0,10
"830",3,0,16
"831",3,0,14
"832",3,0,40
"833",3,0,43
"834",3,0,51
"835",3,0,32
"836",3,0,37.3303118225232
"837",3,0,20
"838",3,0,37
"839",3,0,28
"840",3,0,19
"841",3,0,24
"842",3,0,17
"843",3,0,28.370889661746
"844",3,0,9.61691878373332
"845",3,0,28
"846",3,1,24
"847",3,0,20
"848",3,0,23.5
"849",3,0,41
"850",3,0,26
"851",3,0,21
"852",3,1,45
"853",3,0,25.970687200899
"854",3,0,25
"855",3,0,43.1113911235803
"856",3,0,11
"857",3,1,21.0756792991026
"858",3,1,27
"859",3,1,42.6792234441421
"860",3,0,18
"861",3,1,26
"862",3,0,23
"863",3,1,22
"864",3,0,28
"865",3,0,28
"866",3,0,19.2226792161773
"867",3,1,2
"868",3,1,22
"869",3,0,43
"870",3,0,28
"871",3,1,27
"872",3,0,29.6946777571997
"873",3,1,16.7475504472866
"874",3,0,42
"875",3,1,8.95504900815248
"876",3,0,30
"877",3,0,13.6358834454921
"878",3,0,27
"879",3,0,25
"880",3,0,15.9862461996643
"881",3,1,29
"882",3,1,21
"883",3,0,22.7044384946539
"884",3,0,20
"885",3,0,48
"886",3,0,17
"887",3,1,16.4421276113648
"888",3,1,12.2637213475285
"889",3,0,34
"890",3,1,26
"891",3,0,22
"892",3,0,33
"893",3,0,31
"894",3,0,29
"895",3,1,4
"896",3,1,1
"897",3,0,49
"898",3,0,33
"899",3,0,19
"900",3,1,27
"901",3,0,24.7208568673663
"902",3,0,35.0611580722404
"903",3,0,14.9881326973432
"904",3,0,19.8157168487453
"905",3,0,23
"906",3,1,32
"907",3,0,27
"908",3,0,20
"909",3,0,21
"910",3,1,32
"911",3,0,17
"912",3,0,21
"913",3,0,30
"914",3,1,21
"915",3,0,33
"916",3,0,22
"917",3,1,4
"918",3,1,39
"919",3,0,15.6818812554864
"920",3,0,18.5
"921",3,0,12.5576940659824
"922",3,0,25.6367617305946
"923",3,1,42.2855838326294
"924",3,1,17.8548101321659
"925",3,0,34.5
"926",3,0,44
"927",3,1,22.8931918910259
"928",3,0,35.2994429132458
"929",3,0,19.4353568702299
"930",3,0,-1.47858453770147
"931",3,0,22.6533417400833
"932",3,0,15.4422540485352
"933",3,0,22
"934",3,0,26
"935",3,1,4
"936",3,1,29
"937",3,1,26
"938",3,0,1
"939",3,0,18
"940",3,0,36
"941",3,0,52.8879510075593
"942",3,1,25
"943",3,0,22.4755419039483
"944",3,0,37
"945",3,0,17.372329640563
"946",3,1,17.3938831625191
"947",3,0,6.39563254133971
"948",3,1,22
"949",3,0,21.0809506847548
"950",3,1,26
"951",3,0,29
"952",3,0,29
"953",3,0,22
"954",3,1,22
"955",3,0,24.3383610210093
"956",3,0,23.5309788526965
"957",3,0,21.6805750339114
"958",3,0,35.0639673255028
"959",3,0,41.4196762185484
"960",3,0,32
"961",3,0,34.5
"962",3,0,13.8314131303182
"963",3,0,30.6548197261069
"964",3,0,36
"965",3,0,39
"966",3,0,24
"967",3,0,25
"968",3,0,45
"969",3,0,36
"970",3,0,30
"971",3,1,20
"972",3,0,-5.86456918369342
"973",3,0,28
"974",3,0,4.41660123915622
"975",3,0,30
"976",3,0,26
"977",3,0,15.1309064191011
"978",3,0,20.5
"979",3,1,27
"980",3,0,51
"981",3,1,23
"982",3,1,32
"983",3,0,20.2546676140068
"984",3,0,9.27970703783143
"985",3,1,15.2427843103312
"986",3,1,24
"987",3,0,22
"988",3,0,-3.69750968270557
"989",3,0,10.0663881555609
"990",3,0,26.6852552770218
"991",3,0,29
"992",3,1,10.4859505618103
"993",3,0,30.5
"994",3,1,-2.19995571705862
"995",3,0,29.0114490749647
"996",3,0,35
"997",3,0,33
"998",3,1,23.5186225346191
"999",3,0,14.3652117971494
"1000",3,1,12.9339756215631
"1001",3,1,15.3238719153827
"1002",3,1,6.50959248155528
"1003",3,1,43.3542757015896
"1004",3,1,45.2224641340693
"1005",3,1,4.05365953593737
"1006",3,0,33.8140395128624
"1007",3,1,23.2057098865479
"1008",3,1,15
"1009",3,0,35
"1010",3,0,22.2663231224897
"1011",3,0,24
"1012",3,0,19
"1013",3,0,10.3529887103404
"1014",3,0,37.1764561949375
"1015",3,0,29.645348871864
"1016",3,0,55.5
"1017",3,0,25.8133597931966
"1018",3,1,21
"1019",3,0,34.3370812216245
"1020",3,0,24
"1021",3,0,21
"1022",3,0,28
"1023",3,0,23.8913477952587
"1024",3,1,-16.8910902181107
"1025",3,0,25
"1026",3,1,6
"1027",3,1,27
"1028",3,0,44.2814795597195
"1029",3,1,24.5040219399894
"1030",3,0,36.9441866835797
"1031",3,0,38.4691386294648
"1032",3,0,34
"1033",3,0,35.3465270953698
"1034",3,1,55.0728580203955
"1035",3,1,12.5829883776572
"1036",3,1,14.0838284892812
"1037",3,1,43.6452505861974
"1038",3,1,13.8624054651735
"1039",3,0,31.6627384977546
"1040",3,1,18.6297469814859
"1041",3,1,24
"1042",3,0,48.7187301310085
"1043",3,1,15.6448352896353
"1044",3,1,13.8827125035446
"1045",3,1,13.8749509893613
"1046",3,0,18
"1047",3,0,22
"1048",3,1,15
"1049",3,1,1
"1050",3,1,20
"1051",3,1,19
"1052",3,0,33
"1053",3,0,12.7980227582226
"1054",3,0,17.4513559267485
"1055",3,0,32.2350869937096
"1056",3,0,20.5572708357273
"1057",3,1,12
"1058",3,1,14
"1059",3,0,29
"1060",3,0,28
"1061",3,1,18
"1062",3,1,26
"1063",3,0,21
"1064",3,0,41
"1065",3,1,39
"1066",3,0,21
"1067",3,0,28.5
"1068",3,1,22
"1069",3,0,61
"1070",3,0,36.4523867113379
"1071",3,0,40.787164757355
"1072",3,1,42.9382592974419
"1073",3,0,17.9489835189634
"1074",3,0,36.1427316563686
"1075",3,0,48.4158688584371
"1076",3,0,23
"1077",3,0,26.7345125298281
"1078",3,1,-3.79645560396755
"1079",3,1,33.9575229986754
"1080",3,1,22
"1081",3,1,25.5946179740956
"1082",3,1,17.8369943618605
"1083",3,1,9
"1084",3,0,28
"1085",3,0,42
"1086",3,0,37.9905566945425
"1087",3,0,31
"1088",3,0,28
"1089",3,1,32
"1090",3,0,20
"1091",3,0,23
"1092",3,0,20
"1093",3,0,20
"1094",3,0,16
"1095",3,1,31
"1096",3,0,36.3711701141536
"1097",3,0,2
"1098",3,0,6
"1099",3,0,3
"1100",3,0,8
"1101",3,0,29
"1102",3,0,1
"1103",3,0,7
"1104",3,0,2
"1105",3,0,16
"1106",3,0,14
"1107",3,0,41
"1108",3,0,21
"1109",3,0,19
"1110",3,0,32.9483991051354
"1111",3,0,32
"1112",3,0,0.75
"1113",3,0,3
"1114",3,0,26
"1115",3,0,18.2412098486953
"1116",3,0,28.4411296945664
"1117",3,0,20.6499537563539
"1118",3,0,21
"1119",3,0,25
"1120",3,0,22
"1121",3,1,25
"1122",3,1,10.5243116926929
"1123",3,1,10.0516078593382
"1124",3,1,4.80986208723402
"1125",3,0,24.2595184472476
"1126",3,0,24
"1127",3,0,28
"1128",3,0,19
"1129",3,0,39.232199169589
"1130",3,0,25
"1131",3,0,18
"1132",3,1,32
"1133",3,0,27.06910214199
"1134",3,0,17
"1135",3,0,24
"1136",3,0,25.0623031271394
"1137",3,0,30.8870272525522
"1138",3,0,27.2604931967957
"1139",3,0,23.4224492142368
"1140",3,0,38
"1141",3,0,21
"1142",3,0,10
"1143",3,0,4
"1144",3,0,7
"1145",3,0,2
"1146",3,0,8
"1147",3,0,39
"1148",3,0,22
"1149",3,0,35
"1150",3,1,27.1621156446864
"1151",3,0,22.1718402764187
"1152",3,0,39.545253485876
"1153",3,0,50
"1154",3,0,47
"1155",3,0,39.4663595027826
"1156",3,0,16.8335461160632
"1157",3,0,2
"1158",3,0,18
"1159",3,0,41
"1160",3,1,27.6932390638496
"1161",3,0,50
"1162",3,0,16
"1163",3,1,21.3194789416846
"1164",3,0,10.2428638015721
"1165",3,0,20.8486991869828
"1166",3,0,25
"1167",3,0,27.4307268900991
"1168",3,0,30.7354365906912
"1169",3,0,32.5101331933857
"1170",3,0,38.5
"1171",3,0,20.9104522819604
"1172",3,0,14.5
"1173",3,0,55.6140758802007
"1174",3,0,13.950663587053
"1175",3,0,21.9238945594329
"1176",3,0,32.8363286897638
"1177",3,0,32.0734472077799
"1178",3,0,1.59128486945536
"1179",3,0,33.3103728123712
"1180",3,0,23.8613167306009
"1181",3,0,11.1188546509282
"1182",3,0,24
"1183",3,1,21
"1184",3,0,39
"1185",3,0,18.8675152310634
"1186",3,0,19.3734893466664
"1187",3,0,28.6629223742512
"1188",3,1,1
"1189",3,1,24
"1190",3,1,4
"1191",3,1,25
"1192",3,0,20
"1193",3,0,24.5
"1194",3,0,30.6765322818889
"1195",3,0,39.7506344815669
"1196",3,0,29.7677592252248
"1197",3,1,29
"1198",3,0,34.4597262855836
"1199",3,1,26.0532243929991
"1200",3,0,19.0927186846125
"1201",3,0,13.9368068476102
"1202",3,0,22
"1203",3,0,11.8419955693756
"1204",3,0,40
"1205",3,0,21
"1206",3,1,18
"1207",3,0,4
"1208",3,0,10
"1209",3,0,9
"1210",3,0,2
"1211",3,0,40
"1212",3,0,45
"1213",3,0,15.4896836393143
"1214",3,0,17.0583866397818
"1215",3,0,34.3780646780445
"1216",3,0,25.0119953260002
"1217",3,1,20.668046697934
"1218",3,0,19
"1219",3,0,30
"1220",3,0,16.2307261181586
"1221",3,0,32
"1222",3,0,31.2766151130946
"1223",3,0,33
"1224",3,1,23
"1225",3,0,21
"1226",3,0,60.5
"1227",3,0,19
"1228",3,0,22
"1229",3,1,31
"1230",3,0,27
"1231",3,0,2
"1232",3,0,29
"1233",3,1,16
"1234",3,1,44
"1235",3,0,25
"1236",3,0,74
"1237",3,1,14
"1238",3,0,24
"1239",3,1,25
"1240",3,0,34
"1241",3,1,0.4167
"1242",3,0,27.2842730585566
"1243",3,0,27.7594282876915
"1244",3,0,25.3618474394904
"1245",3,1,16
"1246",3,0,35.8326389134463
"1247",3,0,24.2849001505257
"1248",3,1,31.1589517515657
"1249",3,0,32
"1250",3,0,19.4536282014169
"1251",3,0,25.7647119861787
"1252",3,0,30.5
"1253",3,0,44
"1254",3,0,12.5445653939727
"1255",3,1,25
"1256",3,0,9.4155953637342
"1257",3,1,7
"1258",3,1,9
"1259",3,1,29
"1260",3,0,36
"1261",3,1,18
"1262",3,1,63
"1263",3,0,18.7212885137337
"1264",3,0,11.5
"1265",3,0,40.5
"1266",3,0,10
"1267",3,0,36
"1268",3,0,30
"1269",3,0,42.7677033328464
"1270",3,0,33
"1271",3,0,28
"1272",3,0,28
"1273",3,0,47
"1274",3,0,18
"1275",3,0,31
"1276",3,0,16
"1277",3,0,31
"1278",3,1,22
"1279",3,0,20
"1280",3,0,14
"1281",3,0,22
"1282",3,0,22
"1283",3,0,17.4914614600159
"1284",3,0,37.2806998568926
"1285",3,0,28.1102887303097
"1286",3,0,32.5
"1287",3,1,38
"1288",3,0,51
"1289",3,0,18
"1290",3,0,21
"1291",3,1,47
"1292",3,0,28.8454861821188
"1293",3,0,10.1132187847625
"1294",3,0,20.6589807081318
"1295",3,0,28.5
"1296",3,0,21
"1297",3,0,27
"1298",3,0,9.23541259020103
"1299",3,0,36
"1300",3,0,27
"1301",3,1,15
"1302",3,0,45.5
"1303",3,0,30.8407075427319
"1304",3,0,44.8986589051291
"1305",3,0,14.5
"1306",3,0,28.9781356029212
"1307",3,0,26.5
"1308",3,0,27
"1309",3,0,29
